species_name,common_name,scientific_name,event_month,latitude,longitude,individual_count,IUCN_Red_List_status
Gray Whale,Gray Whale,Eschrichtius Robustus,2017-10,44.786987333333336,-124.07485133333334,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2017-11,44.78192166666667,-124.07482633333332,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2017-12,44.675452,-124.080255,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2017-12,35.81768133333333,-121.323696,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2017-12,33.682521,-118.35790766666666,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-01,37.456635,-122.509918,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-01,33.4380248095238,-118.04395095238094,21.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-01,26.359638666666665,-112.7759865,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-02,44.830904,-124.06664,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-02,36.655839,-121.877174,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-02,26.956799999999998,-113.45576119999998,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-02,33.648412416666666,-118.17027470833334,24.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-02,24.060838666666665,-111.33469233333334,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-03,57.077843,-135.51547,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-03,44.8306335,-124.069794,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-03,36.667317,-121.867218,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-03,33.68226979166667,-118.25772783333333,48.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-03,26.8783,-113.1661,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-04,57.02615966666667,-135.57386866666664,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-04,37.6250395,-122.5648855,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-04,33.69536461538461,-118.25217588461538,26.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-05,44.73595833333333,-124.07348577777778,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-06,44.774679899999995,-124.0697833,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-07,57.013131,-135.442194,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-07,44.7663695,-124.07042225000001,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-07,59.302979,157.899015,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-08,64.968983,-172.037201,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-08,66.098547,-169.530029,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-08,45.745967,-123.53005666666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-08,33.651994,-118.009644,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-09,49.155,-125.9,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-09,44.79476075000001,-124.06965835714284,28.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-09,38.739925,-123.50755,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-10,44.795587818181815,-124.06733981818182,11.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-10,39.100721,-123.65626950000001,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-11,44.79616575,-124.07322775,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-11,38.227144499999994,-123.26218349999999,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2018-12,33.67671555555555,-118.303354,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-01,36.51788953846154,-121.87923011538463,26.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-01,33.44761492857143,-117.95963914285717,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-01,26.82999999999999,-113.20000000000002,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-02,36.340809,-121.69707544444444,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-02,26.589189470588234,-113.10047252941176,17.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-02,33.37265657142857,-117.7494412857143,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-02,23.7340545,-110.9566175,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,49.212838,-126.130514,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,44.816023099999995,-124.06985879999999,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,37.27999596153846,-122.39201892307693,26.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,47.945968,-122.327596,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,33.36660709090909,-117.63435163636363,11.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,22.5075,-109.5485,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-03,26.83,-113.2,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-04,44.81176000000001,-124.06436099999999,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-04,37.055888333333336,-122.22007499999998,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-04,33.198558,-117.392896,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-05,44.77944883333333,-124.07448333333333,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-05,48.124077,-123.427612,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-05,37.742172249999996,-122.849035,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-06,44.824359375,-124.068358125,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-06,37.698356000000004,-123.019936,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-07,57.049478,-133.561356,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-07,44.81339066666668,-124.06856637037038,27.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-07,37.698338,-123.0172405,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-07,48.4479765,-122.75894149999999,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-08,64.66995425,-172.58968325,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-08,44.7900944,-124.06833530000002,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-08,62.504533,178.037633,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-09,48.861089,-125.381625,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-09,44.78820626829268,-124.07721104878048,41.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-10,44.792209571428565,-124.07574257142858,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-10,48.378602,-123.50461,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-11,44.71933666666666,-124.07534333333332,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2019-12,36.61780983333333,-121.94525383333335,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-01,36.41802375,-121.863981,16.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-01,33.061586125000005,-117.604391125,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-01,23.240177,-110.38844566666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-02,36.21592733333333,-121.55226483333333,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-02,26.57032018421053,-113.11875276315787,38.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-02,33.514944750000005,-117.93954049999999,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-02,23.7254839625,-110.9308346625,80.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-03,36.64926783333333,-122.00933816666667,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-03,24.8804867,-111.997701175,40.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-03,22.808774,-109.8921205,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-03,33.55,-117.9,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-03,44.830309,-124.073244,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-04,49.74013,-124.912567,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-04,44.8096,-124.0671,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-04,38.764892,-123.53611,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-06,44.757872,-124.068571,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-07,44.792711555555556,-124.07248722222221,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-07,38.952801,-123.742364,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-08,44.81014353846153,-124.07168307692308,13.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-08,38.4521265,-123.41711400000001,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-09,44.80683975,-124.0693875,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-09,38.88207129999999,-123.6321105,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-10,44.78250433333333,-124.07627266666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-10,38.8231845,-123.61385,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-11,32.174905,-116.910096,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2020-11,38.853712,-123.653033,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-01,54.32422,-130.333385,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-01,37.0079799375,-122.2997609375,16.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-01,33.6375095,-118.18589766666666,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-02,36.88626947058823,-122.17421747058825,17.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-02,33.53434715789473,-118.03370989473682,19.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-02,23.22971,-110.2567305,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-03,37.12638350000001,-122.33176978571429,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-03,33.55509442857142,-118.05838774999998,28.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-03,56.97,-135.54,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-04,44.785497375,-124.08371087500001,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-04,49.443847,-123.730041,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-04,37.28806833333333,-122.47890141666666,12.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-04,33.552358999999996,-117.9146775,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-05,57.100544,-135.47255,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-05,44.81368,-124.0651315,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-05,38.2720095,-123.12787125,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-06,44.781285,-124.077828,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-07,44.815271499999994,-124.07156087499999,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-08,59.884437,-149.241028,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-08,44.603669000000004,-124.10750460000001,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-08,47.602701,-124.378508,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-08,37.920275,-123.12628418181818,11.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-09,44.829688000000004,-124.068617,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-09,56.97,-135.54,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-10,44.77191033333333,-124.075308,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-11,48.259486,-124.254961,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-12,36.778,-122.0155,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2021-12,32.89532325,-117.39718225000001,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-01,48.42869199999999,-122.83759233333335,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-01,36.0138195945946,-121.3747608918919,37.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-01,33.140623899999994,-117.65527684999998,20.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-01,24.502766478260874,-111.51961482608695,23.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-02,48.570126,-123.31398,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-02,36.457503333333335,-121.74957213333336,15.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-02,33.077787846153846,-117.6728503076923,13.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-02,24.75591427777778,-112.04325016666667,18.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,37.1534,-122.27180000000001,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,48.5091555,-122.6183155,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,33.624626687500005,-118.25241528125,32.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,31.800677,-116.780205,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,25.561533599999997,-112.33054179999999,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-03,22.896547,-109.861854,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-04,57.0849995,-135.54945833333332,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-04,37.5768844,-122.5515234,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-04,47.9313524,-122.31183859999999,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-04,33.70294382352941,-118.28416835294118,17.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-04,26.719887,-113.280544,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,57.0428668,-135.5295076,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,53.266477,-131.978084,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,44.7934145,-124.0680375,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,48.927763,-122.772282,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,37.4519748,-122.3620484,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-05,33.7111725,-118.264233,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-06,63.788738,-171.7547605,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-06,44.818020625,-124.069210125,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-06,48.243105,-123.377014,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-06,56.97,-135.54,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-07,56.925526500000004,-135.514995,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-07,44.7883166,-124.06803924,25.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-08,44.8012754,-124.06908812,25.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-08,40.8081,-124.0658,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-08,37.70301333333333,-123.01008666666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-08,48.540405,-122.727754,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-08,65.823545,-170.36087,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-09,49.1628285,-125.9304355,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-09,44.78401438461539,-124.07074217948717,39.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-10,44.78423185714285,-124.07391121428573,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-10,34.06715,-119.484983,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-11,44.76499657142857,-124.07249185714288,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-11,37.6952285,-123.01023599999999,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-11,48.45,-122.7,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-12,36.5798423,-121.98006440000002,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2022-12,33.1896384,-117.6577318,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-01,48.042042,-122.404998,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-01,35.50350364285714,-120.9100242857143,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-01,33.084674642857145,-117.84120014285715,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-01,22.855529999999995,-109.9436519230769,13.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-02,36.519478,-121.88137875000002,20.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-02,26.962254148936164,-113.39143723404254,47.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-02,33.311902090909086,-117.849714,11.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-02,23.468351045454543,-110.68041118181819,88.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,48.55426933333334,-123.837112,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,44.79120566666666,-124.08707833333334,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,37.06770738297871,-122.20686882978723,47.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,48.019684,-122.299875,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,34.099207846153845,-119.44880484615383,13.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,33.220995333333335,-117.62781500000001,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-03,25.20841311764706,-112.20607852941176,17.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,59.862301,-149.303427,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,57.145556,-135.531876,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,49.258428,-126.157501,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,44.78816,-124.081779,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,37.47382963157894,-122.46806536842108,38.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,48.3723,-122.6754,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,34.760798,-120.09327766666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,33.484369,-117.732712,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-04,28.372212,-112.29847,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-05,57.05713,-135.4946666666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-05,48.99454911111111,-125.53364566666667,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-05,44.785340857142856,-124.07235935714289,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-05,37.952985639999994,-122.92728188,25.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-06,49.25945466666666,-126.15390466666668,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-06,44.82010835294118,-124.06974417647058,17.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-06,37.96782877777778,-123.08705822222221,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-07,49.462079499999994,-126.2060965,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-07,45.0271977,-124.075633125,40.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-08,49.2271135,-126.1293965,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-08,44.797283219780226,-124.07232064835163,91.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-09,65.83,-168.85,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-09,44.79427006666666,-124.07271232500001,120.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-09,48.355308,-123.269348,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-10,49.143511,-125.942674,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-10,44.7854263030303,-124.07428375757576,33.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-10,64.786055,-172.67047,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-11,44.831942,-124.069397,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-11,38.764915,-123.535595,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-11,33.644123,-118.198823,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-12,49.164145,-125.958047,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-12,36.732718999999996,-121.97873,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2023-12,33.43,-117.7,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-01,36.70095850877193,-122.04853833333334,57.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-01,48.016563,-122.237663,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-01,33.71682859259259,-118.5772355185185,27.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-01,32.68989142857143,-117.29229485714286,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-01,25.659240699999998,-112.5259658,10.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-02,36.59711500000001,-121.97827389473686,38.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-02,27.42414010526316,-113.8170562631579,19.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-02,33.450078833333336,-117.95645645833334,24.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-02,24.45733324444444,-111.8567585777778,45.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,57.06272366666667,-135.43350166666667,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,49.595680200000004,-126.57399759999998,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,44.812531,-124.07406833333333,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,36.57260007692307,-121.83477105128205,39.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,27.866093666666668,-114.25098600000001,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,33.459809678571425,-117.84099178571428,28.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-03,24.140683250000002,-111.49337775000001,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,57.043397666666664,-135.525309,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,49.136084,-126.053696,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,37.29327522222222,-122.329953,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,48.258588749999994,-122.54643925,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,33.71607666666667,-118.33589333333333,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-04,26.83,-113.2,8.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-05,57.173261624999995,-135.45768168749998,16.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-05,38.354691333333335,-123.070621,6.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-05,32.761608,-117.243915,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-05,44.829814,-124.071007,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-06,63.783932,-171.72111499999997,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-06,56.990667846153855,-135.53970184615383,13.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-06,44.82281128571429,-124.06547671428572,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-06,48.354609,-123.779526,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-07,64.72703,-172.795975,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-07,57.0891845,-135.49976625,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-07,48.943898,-123.965553,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-07,44.79996571428571,-124.07239228571429,7.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-08,64.446445,-172.765715,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-08,49.790203,-126.44782,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-08,48.859327199999996,-123.5754444,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-08,44.809349,-124.0697168888889,9.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-09,64.4030994,-173.2124304,5.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-09,65.55103,-178.74295399999997,3.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-09,49.12442607142857,-125.84726271428572,14.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-09,44.79666196153846,-124.0719896923077,26.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-10,64.34913625,-173.2040935,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-10,44.782990083333324,-124.07290558333334,12.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-11,64.289565,-173.340732,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-11,44.7868835,-124.07751575,4.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-12,33.021215,-117.4597485,2.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-12,64.289337,-173.32745,1.0,LC
Gray Whale,Gray Whale,Eschrichtius Robustus,2024-12,44.815887333333336,-124.07415466666667,3.0,LC
